DATA,LAHTI,PORVO,MUSTI,FLOW
16.7.2012,3.9,14.4,11.2,4
17.7.2012,8.6,2.4,0.5,4
18.7.2012,0,0,0,4
19.7.2012,0.3,0,0,4
20.7.2012,0,0,0,5
21.7.2012,0,7.1,0,5
22.7.2012,0,0.3,0,5
23.7.2012,0.4,0.8,2.2,4
24.7.2012,0.8,0.3,0.8,4
25.7.2012,4.4,0.9,1.9,4
26.7.2012,0,0,0,3
27.7.2012,0,0,0,3
28.7.2012,10.4,1.3,25.4,3
29.7.2012,0.5,0,3.3,4
30.7.2012,0.3,1.7,0.1,4
31.7.2012,0,0,0,4
1.8.2012,0.3,3.5,4.7,4
2.8.2012,0,0,0,4
3.8.2012,8.5,2.5,23.6,4
4.8.2012,0.06,0.3,0,4
5.8.2012,0,1.9,1.1,4
6.8.2012,9.9,14,9.8,4
7.8.2012,0.4,0,0.06,4
8.8.2012,0.06,0,0.06,4
9.8.2012,0,0,0,4
10.8.2012,0,0,0,4
11.8.2012,0,0,0,4
12.8.2012,0,0,0,3
13.8.2012,0,0,0,3
14.8.2012,0,0,0,3
15.8.2012,0,0,0,3
16.8.2012,0,0,1.5,3
17.8.2012,0.2,0,0,3
18.8.2012,0.06,1.5,0,3
19.8.2012,9.5,1.1,14.4,3
20.8.2012,0,0,0,2
21.8.2012,0,0,0,3
22.8.2012,14.3,5.5,13.2,3
23.8.2012,6,6.2,2.4,3
24.8.2012,0,0,0,5
25.8.2012,0,0,0.2,6
26.8.2012,24,2.2,2.5,6
27.8.2012,0.3,3.5,7.2,6
28.8.2012,0,0,0,10
29.8.2012,0.5,3.1,0.4,11
30.8.2012,0,0,0,11
31.8.2012,0.06,0,0,11
1.9.2012,9.3,19.4,14.4,10
2.9.2012,1.3,0.1,0.8,9
3.9.2012,2.1,6,1.9,10
4.9.2012,0.4,0.6,0.7,10
5.9.2012,0,0.2,0,11
6.9.2012,0,0.6,0.06,11
7.9.2012,4,0.4,1.5,11
8.9.2012,6.1,0.3,0.3,11
9.9.2012,0,0,0,10
10.9.2012,0,2.1,1.9,10
11.9.2012,0,0.2,0.1,10
12.9.2012,6.4,3.1,2,9
13.9.2012,3.3,0.2,0.5,9
14.9.2012,1.5,16.6,5.5,9
15.9.2012,0,0,0,9
16.9.2012,0,0,0,9
17.9.2012,4.8,3.5,3.7,9
18.9.2012,1.5,12.3,3,8
19.9.2012,7.8,11,8.5,8
20.9.2012,0,0,0,9
21.9.2012,2.9,6.3,2.5,10
22.9.2012,3.2,6.4,6,10
23.9.2012,40.5,25.9,46.7,11
24.9.2012,0.8,0.2,0.3,36
25.9.2012,0.2,0.4,0.4,51
26.9.2012,5,1.1,4.6,48
27.9.2012,17.5,28.8,14,42
28.9.2012,10,0.9,2.3,44
29.9.2012,2,3.9,10.7,51
30.9.2012,7,4,3.3,53
1.10.2012,3.6,2.9,2,55
2.10.2012,0.3,0,0,50
3.10.2012,0.2,0,0,44
4.10.2012,2.7,4.2,4.2,38
5.10.2012,17,9.1,12.8,34
6.10.2012,0,0,0,38
7.10.2012,0.6,2.6,0.5,39
8.10.2012,2.1,3.5,1.3,39
9.10.2012,0.5,5.1,0.6,36
10.10.2012,4.5,0.4,3.6,32
11.10.2012,0.7,0.3,0,31
12.10.2012,0,0,0.3,28
13.10.2012,0.4,3.2,1,26
14.10.2012,0.1,0.9,0.9,24
15.10.2012,8.8,11.2,9.8,22
16.10.2012,1.3,0.4,0.8,22
17.10.2012,12,12.9,13.6,24
18.10.2012,8.7,4.1,5.8,34
19.10.2012,0.06,0.3,0,38
20.10.2012,0,12.9,10,38
21.10.2012,0,3.2,2.6,38
22.10.2012,0,0,0,38
23.10.2012,9.1,0.2,0,37
24.10.2012,0.1,0,0,37
25.10.2012,0,0.4,1.4,33
26.10.2012,1.4,0.3,0,30
27.10.2012,0,0,0,26
28.10.2012,0,0,0.3,24
29.10.2012,1,3.6,0.6,21
30.10.2012,0,0,0,20
31.10.2012,0.3,0.4,0.1,18
1.11.2012,0.06,0.2,0,17
2.11.2012,7.5,18,11.4,17
3.11.2012,7.2,3.9,1.8,18
4.11.2012,0.5,1.5,0.3,25
5.11.2012,14.2,19.9,18.4,25
6.11.2012,9.4,2.5,6.8,27
7.11.2012,0.5,0,1.3,35
8.11.2012,0,0,0,36
9.11.2012,0,0,0,35
10.11.2012,1.5,0.7,0.06,33
11.11.2012,0.3,0.7,0.9,30
12.11.2012,0,0,0,29
13.11.2012,0.06,0,0.4,29
14.11.2012,5.1,6.6,15.5,28
15.11.2012,4,2.5,0.9,27
16.11.2012,0.1,0,0.2,28
17.11.2012,0.1,1.2,0.5,27
18.11.2012,0.4,0.9,0.5,27
19.11.2012,0,0,0,27
20.11.2012,0,2.3,0.06,24
21.11.2012,0.1,0.2,0.06,22
22.11.2012,0.4,1.6,1.9,21
23.11.2012,0.2,0.3,0.2,20
24.11.2012,1.5,0,0.5,19
25.11.2012,9,1.9,3.5,18
26.11.2012,0.1,0.2,0,18
27.11.2012,1.5,0,0.06,19
28.11.2012,0,0.5,0.3,19
29.11.2012,0,5.1,0.1,18
30.11.2012,8.1,11,4.5,14
1.12.2012,2.6,0.2,0.7,11
2.12.2012,2.5,0.7,0.5,10
3.12.2012,0.4,2.7,0.3,9
4.12.2012,1.2,0,0,8
5.12.2012,0,0,0,8
6.12.2012,2.2,1.2,1.3,7
7.12.2012,5.7,5.1,4.5,7
8.12.2012,3.3,0,0.1,7
9.12.2012,0.6,0,0,7
10.12.2012,0.5,0.3,0.3,7
11.12.2012,5.3,9.3,5.8,6
12.12.2012,3.7,3.4,2.5,6
13.12.2012,4.6,2.1,7.7,6
14.12.2012,2.3,2.8,3,6
15.12.2012,0.8,0,2.5,6
16.12.2012,4.5,4.6,8.2,6
17.12.2012,1,3,4.8,6
18.12.2012,0.1,0,0.06,6
19.12.2012,0.3,0,0.2,6
20.12.2012,0.7,0,0.7,6
21.12.2012,0.3,0,0.4,6
22.12.2012,0,0,0,6
23.12.2012,0,0.6,2,5
24.12.2012,1,2,1.5,5
25.12.2012,5.5,5.6,2.8,5
26.12.2012,1.7,4.5,2.6,5
27.12.2012,0.2,1.2,0.2,5
28.12.2012,0,0,0,5
29.12.2012,1.6,1.3,1.2,5
30.12.2012,7.3,6.8,8.4,5
31.12.2012,5.5,7,9.9,5
1.1.2013,2.5,2.3,2.4,6
2.1.2013,1.1,2.2,3,9
3.1.2013,0.6,0,1.3,15
4.1.2013,1.8,0.6,0.5,17
5.1.2013,0,0,0,17
6.1.2013,0,0,0,15
7.1.2013,1.2,0.6,1.5,14
8.1.2013,1.7,1.8,2.3,13
9.1.2013,0.4,0.4,0,11
10.1.2013,0.7,1.1,0.3,9
11.1.2013,0,0,0.1,9
12.1.2013,0,0,0,8
13.1.2013,0,0.2,0,8
14.1.2013,0,0,0,7
15.1.2013,0.6,0.9,1,7
16.1.2013,0.6,0.2,0.4,7
17.1.2013,0,0,0,6
18.1.2013,0,0,0,6
19.1.2013,3.8,1.8,2.5,5
20.1.2013,0.3,0.3,0,5
21.1.2013,0.06,0,0,5
22.1.2013,0,0,0,5
23.1.2013,0.1,0,0,4
24.1.2013,0.06,0,0.3,4
25.1.2013,0,0,0,4
26.1.2013,3,3.2,2.7,4
27.1.2013,0,0,0.06,4
28.1.2013,2,1.3,1.7,4
29.1.2013,0,0.6,0.6,4
30.1.2013,9.7,13.4,14.5,4
31.1.2013,3.6,0.8,2.3,4
1.2.2013,0,0,0,5
2.2.2013,0,0,0.1,5
3.2.2013,0,0,0.06,5
4.2.2013,0.06,0.4,0.2,4
5.2.2013,0.6,4,1.3,4
6.2.2013,3.6,2,1.1,4
7.2.2013,0.6,0.3,0.5,4
8.2.2013,4.6,5.1,4.1,4
9.2.2013,4.8,5.3,4.9,4
10.2.2013,3.2,5.3,4.9,4
11.2.2013,1.9,1.1,1.2,4
12.2.2013,0.4,0.3,0.7,4
13.2.2013,1.5,1.1,0.5,4
14.2.2013,0.5,0,0.2,5
15.2.2013,0.2,0,0.1,5
16.2.2013,0.06,0,0.06,5
17.2.2013,2.6,2.5,3.2,4
18.2.2013,2,1.4,4,4
19.2.2013,0.6,0,0.1,4
20.2.2013,0,0,0,4
21.2.2013,0.06,0,0,4
22.2.2013,0.4,1.1,0.7,4
23.2.2013,0,0,0,4
24.2.2013,0,0,0,4
25.2.2013,0,0,0,4
26.2.2013,0,0,0,4
27.2.2013,0,0,0,3
28.2.2013,2.3,0.4,0.4,3
1.3.2013,0.1,0,0.06,3
2.3.2013,1,5.9,3.1,4
3.3.2013,0,0.2,0,4
4.3.2013,0.7,1.3,2.3,4
5.3.2013,0.2,0.2,0.2,4
6.3.2013,0.2,0,0,4
7.3.2013,0,0,0,4
8.3.2013,0.3,0.7,1.2,3
9.3.2013,0,0,0,3
10.3.2013,0,0.2,0.3,3
11.3.2013,0.7,0.8,0.1,3
12.3.2013,0.9,1.3,1.1,3
13.3.2013,0.9,0.5,0.3,3
14.3.2013,0.2,0.2,0.06,3
15.3.2013,0,0,0,3
16.3.2013,0,0,0,3
17.3.2013,0,0,0,3
18.3.2013,0,0,0,3
19.3.2013,0,0,0,3
20.3.2013,0,0,0,3
21.3.2013,0,0,0,3
22.3.2013,0.2,0,0.1,3
23.3.2013,0,0,0,3
24.3.2013,0,0,0,2
25.3.2013,0,0,0,2
26.3.2013,0,0,0,2
27.3.2013,0,0,0,2
28.3.2013,0,0,0,2
29.3.2013,0,0,0,2
30.3.2013,0,0,0,2
31.3.2013,0,0,0,2
1.4.2013,0,0,0,2
2.4.2013,0,0,0,2
3.4.2013,0,0,0,2
4.4.2013,0,0,0,2
5.4.2013,0,0,0,2
6.4.2013,0,0,0,3
7.4.2013,1,2.7,1.9,3
8.4.2013,0,0,0.06,3
9.4.2013,0,0,0,3
10.4.2013,0,0,0,3
11.4.2013,0.9,0.2,0,3
12.4.2013,0.1,5.3,0.8,4
13.4.2013,4.2,6.4,4.2,4
14.4.2013,0.1,0,0.06,12
15.4.2013,3.8,3.1,2,20
16.4.2013,0.3,0.4,1.4,31
17.4.2013,1.3,0.7,0.1,45
18.4.2013,4.1,5.2,4.7,59
19.4.2013,0.06,1.4,0.5,86
20.4.2013,0,0,0,99
21.4.2013,0,0,0,86
22.4.2013,0,0,0,77
23.4.2013,0.6,2.3,2.3,69
24.4.2013,0,0,0,63
25.4.2013,0,0,0,57
26.4.2013,2.9,2.8,1,50
27.4.2013,0.06,0,0.2,43
28.4.2013,0,0,0,36
29.4.2013,3,3.5,3.2,30
30.4.2013,3,0,0.7,26
1.5.2013,0,0,0,23
2.5.2013,0,0,0,20
3.5.2013,0,0,0,17
4.5.2013,0,0,0,14
5.5.2013,1.8,1.1,0.2,12
6.5.2013,0,0,0,11
7.5.2013,0,0,0,10
8.5.2013,0,2.2,2.9,8
9.5.2013,1.1,0,0.06,7
10.5.2013,12.6,0,0,7
11.5.2013,0,0,0,6
12.5.2013,0,0,0,6
13.5.2013,3,1.2,1.5,6
14.5.2013,0,0,0,5
15.5.2013,0,0,0,5
16.5.2013,0,0,0,4
17.5.2013,5,0.9,0,4
18.5.2013,0.06,17.6,0.06,4
19.5.2013,2,0,0,4
20.5.2013,0,0,0,4
21.5.2013,0,0,0,4
22.5.2013,2.5,11,8.5,4
23.5.2013,3.5,3,4.6,4
24.5.2013,0,0,0,4
25.5.2013,0,0,0,4
26.5.2013,0.1,0,0.06,4
27.5.2013,0,0,0,4
28.5.2013,0,0,0,3
29.5.2013,0,0,0,3
30.5.2013,0.06,0,0.1,3
31.5.2013,0.5,0,0,3
1.6.2013,0,0,0,2
2.6.2013,0,0,0,2
3.6.2013,0,0,0,2
4.6.2013,0,0,0,2
5.6.2013,0,0,2.6,2
6.6.2013,0,0.7,0.4,2
7.6.2013,15.6,4.7,0.6,2
8.6.2013,0,0,0,2
9.6.2013,0,0,0.06,2
10.6.2013,13,10.2,6.5,2
11.6.2013,0.06,1.2,0.1,2
12.6.2013,0.06,5.1,1.3,3
13.6.2013,6.5,3.8,8.5,3
14.6.2013,7.9,2.5,10.1,3
15.6.2013,0.3,0,0,3
16.6.2013,5.7,5.7,5.9,3
17.6.2013,0,5.1,1.2,3
18.6.2013,0,1,0,3
19.6.2013,0,0,0,3
20.6.2013,0.2,0.2,0.1,4
21.6.2013,0,0,0.2,4
22.6.2013,0,4,0,4
23.6.2013,0,0,0,3
24.6.2013,0,0,0.6,3
25.6.2013,0,0.1,5,3
26.6.2013,0,0,0,2
27.6.2013,28.4,0.2,0.5,2
28.6.2013,0,0,0,2
29.6.2013,5.8,2.5,4.7,3
30.6.2013,2.3,1.7,1,3
1.7.2013,11.4,4.1,8.8,3
2.7.2013,0.6,0,0,3
3.7.2013,0,0,0,3
4.7.2013,0.2,0,0,3
5.7.2013,0,0,0.7,3
6.7.2013,0.7,1.2,0.4,3
7.7.2013,0,0,0,3
8.7.2013,0,0,0.2,3
9.7.2013,0,0,0,3
10.7.2013,16.7,0,5.6,2
11.7.2013,0,0,0,2
12.7.2013,0,0,0,2
13.7.2013,0,0,0,2
14.7.2013,0.06,0,0,2
15.7.2013,0,0.1,0,2
16.7.2013,0.06,0,0,2
17.7.2013,0,0,0,2
18.7.2013,19,4.7,5.8,2
19.7.2013,5.7,15.7,9.9,2
20.7.2013,0,0,0.7,2
21.7.2013,1.5,8.3,0.7,3
22.7.2013,1.5,0.9,1.1,3
23.7.2013,0,0,0,2
24.7.2013,0,0,0,2
25.7.2013,0,0,0,2
26.7.2013,0,0,0,2
27.7.2013,0,0,0,2
28.7.2013,0,0,0,2
29.7.2013,0,0,0.7,2
30.7.2013,0.4,0.1,0.8,2
31.7.2013,0.06,0.4,3.3,2
1.8.2013,15,13.4,1.1,2
2.8.2013,0.2,1.6,0.3,2
3.8.2013,0,0,0,2
4.8.2013,0,0,0,2
5.8.2013,0,0,0,2
6.8.2013,0,0,0,2
7.8.2013,9.7,10.7,5.8,2
8.8.2013,9.7,25.4,14.1,2
9.8.2013,0.2,0,0,2
10.8.2013,0.2,0,1,3
11.8.2013,0,5.8,0,3
12.8.2013,0.2,11.6,0.8,3
13.8.2013,14.7,30.9,14.5,3
14.8.2013,54,11.4,21.4,3
15.8.2013,9.2,5,1,13
16.8.2013,0.7,0.7,0,25
17.8.2013,1.1,1.3,1.9,25
18.8.2013,0,0.3,0.1,18
19.8.2013,2.4,4.9,5.2,13
20.8.2013,0,0,0,11
21.8.2013,0,0,0,10
22.8.2013,0.3,0,0.1,9
23.8.2013,0,0,0,8
24.8.2013,0,0,0,7
25.8.2013,0,0,0,6
26.8.2013,0,0,0,5
27.8.2013,0,0,0,4
28.8.2013,0,0,0,4
29.8.2013,0,0,0,3
30.8.2013,0,0,0.3,3
31.8.2013,0,4,1.6,2
1.9.2013,16.9,1.3,4.3,2
2.9.2013,0.1,0.4,0,2
3.9.2013,0,0,0,3
4.9.2013,0,0,0,3
5.9.2013,0,0,0,3
6.9.2013,0,0,0,3
7.9.2013,0,0,0,3
8.9.2013,0,0,0,2
9.9.2013,4.5,2.1,8.4,2
10.9.2013,0,0.3,0.3,3
11.9.2013,0.4,0.2,0.1,3
12.9.2013,1.5,0,13.7,3
13.9.2013,0,0,0,3
14.9.2013,0,0,0,4
15.9.2013,0,0,0,4
16.9.2013,0,0,0,3
17.9.2013,0,0,0,3
18.9.2013,4,2.4,4.7,3
19.9.2013,0.3,2.9,0.3,2
20.9.2013,9.6,1.8,6.6,3
21.9.2013,1.3,0.1,1,3
22.9.2013,5.3,0.9,0.5,8
23.9.2013,1.5,0.4,1.1,11
24.9.2013,0.06,0,0,9
25.9.2013,0.7,0.2,0.1,8
26.9.2013,1.5,0.5,0.8,6
27.9.2013,1.1,2.1,1.1,5
28.9.2013,0,0,0,4
29.9.2013,0,0,0,4
30.9.2013,0,0,0,4
1.10.2013,0,0,0,4
2.10.2013,0.06,0,0,3
3.10.2013,0,0,0,3
4.10.2013,0,0,0,3
5.10.2013,0.8,0.4,0.7,3
6.10.2013,0.8,0.1,0.4,3
7.10.2013,0,0,0.2,2
8.10.2013,3.8,6.5,5.4,2
9.10.2013,3.5,3.1,1.4,3
10.10.2013,4.9,0,0.4,3
11.10.2013,0,0,0,3
12.10.2013,0,0,0,4
13.10.2013,0,0,0,4
14.10.2013,0,0,0,4
15.10.2013,0,0,0,3
16.10.2013,0,0,0,3
17.10.2013,23.5,19.4,22.9,3
18.10.2013,8.8,3.4,4,4
19.10.2013,1.8,0.1,0.3,16
20.10.2013,0,0,0,18
21.10.2013,0,0,0,13
22.10.2013,7.3,3.4,8,9
23.10.2013,6.5,4.8,5.1,8
24.10.2013,1.6,0.9,0.7,13
25.10.2013,0.4,0,0,20
26.10.2013,7.8,5.4,7.2,19
27.10.2013,5.6,3.8,5.8,19
28.10.2013,11.6,14.7,14.1,20
29.10.2013,2.1,5.8,3.9,29
30.10.2013,0,0,0,38
31.10.2013,1.8,1.8,2.5,32
1.11.2013,3.9,9.1,4.4,25
2.11.2013,2.3,2.4,0.8,25
3.11.2013,1.2,9.3,5,25
4.11.2013,13.8,19.5,11.8,25
5.11.2013,4.1,11.7,6.1,38
6.11.2013,0.5,0,0.4,44
7.11.2013,1.8,6.1,5,37
8.11.2013,1.2,1.8,1,31
9.11.2013,5.7,10.9,8.8,28
10.11.2013,2.5,0.1,1.8,30
11.11.2013,0,0,0,33
12.11.2013,4.7,6.2,4.6,30
13.11.2013,0,0,0,28
14.11.2013,0,0,0,27
15.11.2013,3.1,3.1,2.2,24
16.11.2013,0,0,0,22
17.11.2013,0,0,0,21
18.11.2013,0.6,2.2,2,19
19.11.2013,6.7,4.1,7,17
20.11.2013,1.3,1.9,3.3,17
21.11.2013,14.4,19.3,10.6,21
22.11.2013,0.2,0,0.4,32
23.11.2013,0.3,0.9,0.7,37
24.11.2013,0,0,0,31
25.11.2013,0,0,0.06,25
26.11.2013,2.2,1.7,1.7,22
27.11.2013,0.06,0.4,0.06,20
28.11.2013,0.5,0,0.2,18
29.11.2013,0,0,0.1,18
30.11.2013,1.9,0.6,1.9,16
1.12.2013,2.1,2.7,0.1,14
2.12.2013,0,0.3,0.4,15
3.12.2013,0.9,0,0,18
4.12.2013,0,0,0,12
5.12.2013,3.5,5.6,7.2,10
6.12.2013,6,3,3,10
7.12.2013,0.6,0.1,0.7,10
8.12.2013,0,0,0,9
9.12.2013,0.2,0,0.1,8
10.12.2013,1.9,1.6,1.7,7
11.12.2013,0,0,0,7
12.12.2013,0,0.9,0,8
13.12.2013,0,0,0,9
14.12.2013,0,0,0.06,12
15.12.2013,3.2,4,4.3,11
16.12.2013,0.2,2.7,0.5,10
17.12.2013,0,0,0,12
18.12.2013,0,0,0,16
19.12.2013,0.4,1.5,1.9,15
20.12.2013,4.2,1.7,2.2,13
21.12.2013,2.7,2.4,2.6,14
22.12.2013,2,2.4,2.5,18
23.12.2013,3,2.2,2,27
24.12.2013,4,5,6.7,31
25.12.2013,8,4.5,6.3,31
26.12.2013,1.5,1.8,0.8,33
27.12.2013,1.5,1.7,1.8,36
28.12.2013,3.6,2.2,4.4,34
29.12.2013,0.2,0.3,0.2,33
30.12.2013,0.3,0,0.1,31
31.12.2013,0.8,0.9,0.3,27
1.1.2014,1.3,0.5,0.4,23.9
2.1.2014,0.06,0.5,0.5,21.8
3.1.2014,0.1,0.1,0.1,20.4
4.1.2014,2.8,2.8,4.2,18.7
5.1.2014,0.3,0.3,0.3,17.3
6.1.2014,0.6,0.1,0.4,19.1
7.1.2014,13.6,14.4,12.7,18.9
8.1.2014,4.9,2.1,4.7,20.9
9.1.2014,0.8,4.8,2.9,36.1
10.1.2014,4.4,6,2.5,39.1
11.1.2014,0.9,1.1,2,37.2
12.1.2014,0.4,0.2,0.6,30.6
13.1.2014,0.06,0,0,24
14.1.2014,0,0,0,21.3
15.1.2014,0.06,0,0.06,19.5
16.1.2014,0.3,0,0,16.4
17.1.2014,0,0,0,14.5
18.1.2014,0,0,0,13
19.1.2014,0,0,0,11.5
20.1.2014,0.5,0,0.2,9.6
21.1.2014,0.2,0,0,8.9
22.1.2014,0,0,0,7.8
23.1.2014,0.06,0,0,6.6
24.1.2014,0,0,0,5.8
25.1.2014,0.3,0,0,4.9
26.1.2014,0.3,0,0.2,4.6
27.1.2014,0.8,0,0.5,4.2
28.1.2014,0.3,0,0.4,4
29.1.2014,0.1,0,0.1,3.7
30.1.2014,0,0,0,3.5
31.1.2014,3.4,7,6.3,3.4
1.2.2014,2.4,0.8,2.5,3.2
2.2.2014,2.5,0.5,1.8,3.1
3.2.2014,0,0.4,0.2,3
4.2.2014,0.06,0,0,2.9
5.2.2014,0,0,0,2.8
6.2.2014,0,0,0,2.8
7.2.2014,0.6,2.5,3.4,2.7
8.2.2014,2.4,2.7,1.2,2.6
9.2.2014,0.1,0.6,1.3,2.5
10.2.2014,4.3,5.6,5.9,2.5
11.2.2014,3.1,2.1,2.2,2.5
12.2.2014,1.2,1.6,1.2,2.6
13.2.2014,0.06,0,0,2.6
14.2.2014,0.1,0,0.2,2.7
15.2.2014,0.5,0.9,1,2.8
16.2.2014,0.1,1.9,0.8,2.9
17.2.2014,1.1,1.3,1,3.1
18.2.2014,0.1,0.4,0.1,3.2
19.2.2014,0.06,0.2,0,3.5
20.2.2014,0.06,0,0.2,3.8
21.2.2014,1.7,0.7,1.3,4.2
22.2.2014,1.4,1.5,0.8,5
23.2.2014,0.1,0.2,0,6.2
24.2.2014,0,0,0,13.9
25.2.2014,0,0,0,20.8
26.2.2014,0,0,0,16.3
27.2.2014,0.06,0.1,0.2,10.9
28.2.2014,0,0,0,9.2
1.3.2014,0,0,0,8.6
2.3.2014,0.3,1.5,1.4,7.8
3.3.2014,2,2.4,1.8,7.4
4.3.2014,0,0,0,8
5.3.2014,0,0,0,9
6.3.2014,0,0,0,8.3
7.3.2014,1.1,2.1,2.9,7.6
8.3.2014,2.3,1.6,2.2,9.6
9.3.2014,0,0,1.2,18.5
10.3.2014,2.8,2.3,2.7,17.6
11.3.2014,0,0,0,20.6
12.3.2014,0,0,0,21.3
13.3.2014,0,0,0,19.6
14.3.2014,3.9,5.7,5.2,19.6
15.3.2014,5,4.6,3.4,18
16.3.2014,0.3,0,0.2,15.4
17.3.2014,0,0,0,13.3
18.3.2014,1.1,1.2,0.4,11.3
19.3.2014,0.06,0,0.06,10.8
20.3.2014,2.9,2.7,5.1,9.6
21.3.2014,0.1,1,0,9.5
22.3.2014,0,0,0,14.7
23.3.2014,0.06,0.6,0.5,18.9
24.3.2014,0,0,0,18.6
25.3.2014,0,0,0,17.5
26.3.2014,0,0,0,16
27.3.2014,0,0,0,14.3
28.3.2014,0,0,0,13
29.3.2014,0,0,0,12.1
30.3.2014,0,0,0,11.6
31.3.2014,0.06,0,0,11.2
1.4.2014,0.2,0,0.1,10.5
2.4.2014,0,0,0.06,9.6
3.4.2014,0,0,0,8.9
4.4.2014,0,0,0.06,8.4
5.4.2014,0,0.2,0.2,7.8
6.4.2014,3.6,1.7,0.4,7.6
7.4.2014,0,0.1,0.1,7.7
8.4.2014,0,0,0,7.9
9.4.2014,0,0,0,8
10.4.2014,0,0,0,7.7
11.4.2014,5.2,4.5,3.5,7.3
12.4.2014,0,0,0.1,7.5
13.4.2014,1.7,1.6,1.7,9.3
14.4.2014,1.8,0.1,0.8,11.7
15.4.2014,0,0,0,13.7
16.4.2014,0,0,0,15.7
17.4.2014,0,0,0,14.8
18.4.2014,0,0,0,13.6
19.4.2014,0,0,0,13.1
20.4.2014,0,0,0,12.5
21.4.2014,0,0,0,11.9
22.4.2014,0,0,0,11.5
23.4.2014,0,0,0,10.8
24.4.2014,0,0,0,10.2
25.4.2014,0,0,0,8.9
26.4.2014,0,0,0,8.2
27.4.2014,0,0,0,7.6
28.4.2014,0,0,0,7.1
29.4.2014,0,0,0,6.7
30.4.2014,0,0,0,6.4
1.5.2014,0.5,3.6,1,6.2
2.5.2014,1,0.3,0,6.1
3.5.2014,0.06,1,0,5.8
4.5.2014,2.3,2.9,4,5.6
5.5.2014,0,0.4,0,5.3
6.5.2014,0,0,0,5.3
7.5.2014,0,1.2,0.3,5.2
8.5.2014,4.4,7.1,5.4,4.9
9.5.2014,8.3,7.9,9,4.9
10.5.2014,3.4,7,1.4,6.9
11.5.2014,4.8,1.7,4,10.8
12.5.2014,0.4,0.8,0.6,12.3
13.5.2014,21.3,14.5,9.3,13.8
14.5.2014,0,0,0,22.1
15.5.2014,0,0,0,30
16.5.2014,0.2,0,0.1,23.3
17.5.2014,0,0,0,17.1
18.5.2014,0,0,0,13.9
19.5.2014,0,0.2,0.2,12
20.5.2014,0.8,0.7,1,10.6
21.5.2014,4.5,1.5,1.1,9.1
22.5.2014,0,0,0,8.1
23.5.2014,0,0,0,7.7
24.5.2014,0,0,0,6.8
25.5.2014,1.4,0,0,5.8
26.5.2014,0.4,0.1,0,5.2
27.5.2014,10.6,5.5,3.7,5.2
28.5.2014,9.5,15.5,7,4.8
29.5.2014,4.7,1.2,3,6.1
30.5.2014,0,0,0,10.4
31.5.2014,0.1,0,0,11.8
1.6.2014,0,0,0,9
2.6.2014,0,0,0,7.1
3.6.2014,0.2,0.1,0.4,6
4.6.2014,0,0,0,5.3
5.6.2014,0,1,0.9,4.8
6.6.2014,0,0,1.7,4.3
7.6.2014,11.5,0.4,7.3,4
8.6.2014,0,0,0,4.1
9.6.2014,4.1,3.6,9,5.2
10.6.2014,9.5,5.9,9,6.5
11.6.2014,0,0.8,2.8,6.8
12.6.2014,12.5,10.5,13.3,6.6
13.6.2014,0.7,2.2,3.7,5.8
14.6.2014,0.1,0,14.3,8.9
15.6.2014,0,0,0,9.4
16.6.2014,9.5,4.1,4,7.4
17.6.2014,0.4,0,0.3,6.9
18.6.2014,0,0.4,0,7.7
19.6.2014,5.5,2.2,2.5,7.5
20.6.2014,0,0.6,0.1,6.8
21.6.2014,9,0.7,0.6,6.5
22.6.2014,19.6,12.4,11,6.1
23.6.2014,4.5,1.1,1.9,8.3
24.6.2014,7.8,3.5,5,16.5
25.6.2014,0,0,0,18.2
26.6.2014,0.5,9.3,1.8,16.8
27.6.2014,0.3,0.1,4.9,12.5
28.6.2014,0,0,0.1,10.6
29.6.2014,4,18.5,8.9,10.2
30.6.2014,3.4,0.3,0.7,10
1.7.2014,4.9,7,3.6,12.6
2.7.2014,3.8,0.3,0.6,13.2
3.7.2014,2.1,1.5,0.7,13.4
4.7.2014,0,0,0.06,12.3
5.7.2014,0,0,0,11
6.7.2014,0,0,0,9.4
7.7.2014,0,0,0,7.5
8.7.2014,0,0,0,6.5
9.7.2014,4,0.3,2.8,5.5
10.7.2014,0,0,0,5
11.7.2014,0,0,0,4.4
12.7.2014,0,0,0,3.9
13.7.2014,0,0,0,3.5
14.7.2014,2.5,4.6,2,2.8
15.7.2014,0,0,0.1,3.2
16.7.2014,3.5,0,3.5,3.2
17.7.2014,0.1,0,0,2.8
18.7.2014,0.06,0,0,2.9
19.7.2014,0.5,0,0.1,3.2
20.7.2014,0,0,1.3,3.5
21.7.2014,0,0,0,3.5
22.7.2014,0,0,0,3.6
23.7.2014,0,0,0,3.1
24.7.2014,0,0,6.4,3.6
25.7.2014,0,0,0,3.2
26.7.2014,0,0,0,3.3
27.7.2014,0,0,0,3.1
28.7.2014,0.5,0,3.5,2.8
29.7.2014,0.2,0.5,7.7,2.5
30.7.2014,0.5,2.9,0.4,2.8
31.7.2014,0.1,0,0.5,2.8
1.8.2014,0,0,0,2.6
2.8.2014,0,0,0,2.6
3.8.2014,0,0,0,2.5
4.8.2014,0,0,0,2.4
5.8.2014,0,0,0,2.3
6.8.2014,0,0,0,2.1
7.8.2014,0.7,0,0,2.1
8.8.2014,0,0,0,2.1
9.8.2014,0,0,0,2.4
10.8.2014,0,0,0,2.3
